"","X","Academic_Language..Low.Frequency.","Citation","Contingency","Descriptive","Directive","Elaborative_Syntax","Emotion_Positive","Emotion_Negative","Emotion_Surprise","Expository_Devices","FirstPerson","Forceful","Future","Inquiry","Interactive","Metadiscourse","Narrative","Past","Persons","Privy","Public","Reasoning","Relations_Positive","Relations_Negative","Reporting","Strategic","Values_Positive","Values_Negative","Name"
"399","1994_04_26_FL_Women_Scripps_College.txt",4.63,0.59,1.33,3.13,0.8,12.54,0.86,0.89,0,1.89,3.48,2.24,0.97,0.38,1.12,0.5,3.28,1.71,5.37,1.5,0.94,1.15,3.07,0.94,6.23,0.91,2.51,0.24,"458"
"400","1994_05_24_FL_Women_Health_Care.txt",6.75,0.41,1.22,3.05,1.57,9.65,0.46,0.86,0.05,1.83,2.95,3.76,0.76,0.25,1.83,0.66,2.13,0.66,6.15,1.93,0.91,1.78,1.63,1.02,6.86,1.63,1.02,0.41,"458"
"401","1994_06_14_FL_Women_Health_Care.txt",7.17,0.44,0.92,3.52,0.98,10.95,0.38,1.08,0,2.54,1.4,2.95,0.73,0.44,1.24,0.51,3.05,1.65,3.81,1.27,2.63,1.08,2.73,1.08,5.52,1.33,2.32,0.57,"458"
"402","1994_08_10_FL_Women_Police.txt",4.24,0.27,1.5,2.71,0.97,11.86,0.53,1.07,0.07,1.87,1.94,2.81,1.54,0.33,1.94,0.77,2.04,0.67,3.71,1.44,2.07,1.3,2.51,1.17,6.22,1.87,2.34,1.44,"458"
"403","1995_01_26_FL_Women_Roosevelt.txt",3.13,0.53,0.89,3.84,0.61,11.39,0.46,1.17,0,2.03,2.56,3.45,1.03,0.5,1.96,0.64,2.88,1.78,7.12,1.6,1.17,0.89,2.99,0.93,5.73,0.89,2.39,0.43,"458"
"404","1995_03_01_FL_Women_Women's_History.txt",4.31,0.85,0.85,3.54,0.43,14.21,0.64,0.77,0,1.79,2.35,2.3,0.81,0.34,0.55,0.55,3.59,1.28,7.6,1.32,0.85,0.85,3.29,1.32,6.96,1.15,2.99,0.04,"458"
"405","1995_03_08_FL_Women_Inter_Women_Day.txt",7.21,0,0.3,3.6,0.45,16.37,0.3,0.3,0,3.15,0.9,1.65,0.9,0,0.15,0,4.5,0.3,7.51,0.45,2.55,0,2.7,0.6,8.86,1.5,6.46,0.45,"458"
"406","1995_03_27_FL_Women_Science_Pakistan.txt",4.81,0.46,0.69,4.58,0.73,14.57,1.01,1.33,0.05,1.28,2.29,2.29,0.69,0.32,1.24,0.6,2.93,0.46,4.63,1.1,2.79,0.64,2.84,0.78,8.8,0.69,3.53,0.6,"458"
"407","1995_03_29_FL_Women_India_Economy.txt",5.71,0.74,0.67,3.33,0.63,13.45,0.56,1.19,0,1.72,1.37,2.45,1.09,0.46,0.53,0.63,2.31,0.42,5.01,1.68,2.7,0.39,3.57,1.23,8.16,1.51,4.62,0.42,"458"
"408","1995_04_13_FL_Women_Mother_Year.txt",2.89,0.91,0.79,3.8,1.13,11.95,1.25,1.02,0,1.98,3.85,3,0.74,0.45,0.57,0.4,2.66,1.3,8.1,1.53,1.3,0.91,2.78,1.19,6.18,1.13,1.76,0.34,"458"
"409","1995_05_01_FL_Women_Mammagraphy.txt",5.7,0.76,0.61,3.08,0.66,11.71,0.55,0.76,0,1.41,2.88,2.93,0.71,0.4,0.81,0.66,2.93,0.81,6.26,1.41,1.82,1.11,3.78,0.35,6.66,1.66,2.27,0.3,"458"
"410","1995_05_02_FL_Women_CNN_World.txt",6.9,0.6,0.76,3.73,0.6,13.34,0.6,1.31,0,1.61,1.56,2.17,0.6,0.15,0.45,0.65,1.71,0.55,4.88,0.81,2.77,0.96,2.22,1.11,9.57,1.61,4.63,0.96,"458"
"411","1995_09_05_FL_Women_UN.txt",4.06,0.58,0.82,4.4,0.97,13.06,0.68,1.16,0,1.02,0.97,2.47,0.68,0.24,0.58,0.05,3.38,0.24,7.21,0.92,2.08,0.87,2.47,0.92,8.9,0.87,3.38,1.16,"458"
"412","1995_09_05_FL_Women_WHO.txt",7.06,0.52,0.67,2.38,0.59,15.19,0.3,2.15,0,2.64,0.59,2.49,1.08,0.37,0.19,0.19,2.53,0.37,5.83,0.82,1.63,0.37,2.78,0.89,6.87,1.78,5.09,1.71,"458"
"413","1995_09_06_FL_Women_China.txt",3.08,0.54,1.08,3.35,0.92,13.04,0.46,0.69,0,1.81,2.92,2.31,1,0.15,1.81,0.5,3.62,1.19,5.31,1.73,1.08,1.12,2.65,0.81,8.62,1.19,2.15,0.12,"458"
"414","1995_09_06_FL_Women_China_Economic.txt",5.76,0.5,0.73,4.36,0.56,13.37,0.56,0.62,0,2.52,1.57,2.74,1.4,0.39,0.28,0.56,2.52,0.73,4.7,0.95,1.34,0.78,2.69,0.67,10.58,1.18,2.46,0.34,"458"
"415","1995_11_28_FL_Women_STAR.txt",4.95,0.33,1.09,3.23,1.15,12.37,0.53,1.06,0.07,1.95,2.11,3.17,1.22,0.53,0.59,0.69,3.33,1.12,3.13,1.58,1.88,0.82,3.99,1.29,6.07,1.62,2.57,0.49,"458"
"416","1996_11_21_FL_Women_Democracy.txt",5.01,0.66,0.72,4.07,0.89,13.65,0.69,0.83,0,1.33,2.19,2.49,1.08,0.28,1,0.53,2.55,0.72,5.26,1.61,3.38,0.72,2.6,1.63,8,0.89,3.35,0.39,"458"
"417","1997_03_12_FL_Women_Inter_Woman's_Day.txt",5.52,0.45,1.31,3.97,0.87,12.32,0.68,1.1,0,1.68,1.94,2.86,0.97,0.39,0.76,0.66,2.1,0.68,4.86,0.97,1.86,0.76,3.36,1.16,8.09,1.39,3.73,0.63,"458"
"418","1997_03_28_FL_Women_Democracy.txt",5.4,0.15,0.86,4.28,0.59,12.12,0.64,0.71,0,1.83,2.71,2.05,1.05,0.49,1.42,0.24,2.54,0.86,4.06,1.1,2.49,1.03,2.66,0.64,8.87,1.22,4.81,0.29,"458"
"419","1997_03_28_FL_Women_Uganda.txt",3.05,0.48,0.38,3.43,0.57,14.3,0.57,1.72,0,1.81,2.67,2.29,1.53,0.38,2.38,0.57,2.76,0.95,2.96,1.62,1.53,0.57,2.67,0.67,8.29,1.53,1.81,1.62,"458"
"420","1997_04_18_FL_Women_Leadership.txt",3.76,0.19,0.74,3.65,0.95,13.55,0.93,0.82,0.03,1.67,2.14,3.15,0.79,0.5,1.54,0.37,2.59,1.67,3.6,1.91,2.41,1.56,2.54,1.32,7.57,1.91,1.75,0.26,"458"
"421","1997_10_16_FL_Women_Argentina.txt",5.23,0.48,1.01,4.28,0.9,13.31,0.62,1.07,0,1.41,1.81,2.23,0.58,0.22,0.54,0.38,3.02,1.05,5.63,1.17,2.55,0.76,2.35,0.64,7.82,1.21,4.22,0.52,"458"
"422","1997_11_08_FL_Women_Arts.txt",4.45,0.68,0.19,4.55,0.68,14.51,1.16,0,0,2.13,1.93,3.68,1.26,0.58,0.87,0.68,4.74,1.84,4.35,1.55,1.06,1.16,2.8,0.48,5.9,1.06,2.61,0.1,"458"
"423","1997_11_12_FL_Women_Politics.txt",4.93,0.48,0.8,3.36,0.73,13.74,0.51,0.73,0,1.06,2.01,2.34,0.88,0.51,1.68,0.29,2.63,0.62,5.12,0.77,2.78,0.29,2.92,0.51,8.33,1.68,4.93,0.48,"458"
"424","1998_03_23_FL_Women_Ghana.txt",3.3,0.25,0.87,3.55,0.5,10.77,0.87,0.87,0,1.99,3.48,2.8,0.81,0.56,1.62,0.68,2.61,0.19,5.48,1,1.56,1.12,3.61,0.19,8.4,1.06,2.99,0.5,"458"
"425","1998_04_02_FL_Women_Female_Genital_Mutilation.txt",1.65,0.44,0.77,1.87,0.77,13.12,0.33,0.66,0,2.76,2.54,3.42,0.77,0.44,3.2,0.66,2.65,0.44,5.18,1.76,1.76,2.32,2.43,0.88,6.73,0.66,2.54,0.11,"458"
"426","1998_05_07_FL_Women_Girls_Education.txt",5.25,0.34,0.72,4.69,0.59,12.23,0.72,0.47,0,2.6,1.56,2.81,0.97,0.47,0.53,0.47,2.66,0.94,6.5,0.78,2.56,0.91,2.28,0.47,7.25,1.38,3.85,0.09,"458"
"427","1998_06_02_FL_Women_Mothers.txt",4.24,0.67,0.39,3.85,0.56,15.08,0.28,0.61,0.06,1.68,2.07,2.9,1.06,0.39,0.84,0.39,4.02,1.34,5.36,1.68,2.57,1.01,3.69,0.89,7.37,1.62,2.68,0,"458"
"428","1998_07_08_FL_Women_Police.txt",3.66,0.36,1,3.81,0.83,12.07,0.62,0.87,0,1.92,2.55,2.62,0.72,0.41,2.13,0.38,2.7,1.09,6.19,1.32,2.06,1.49,2.68,0.92,6.19,2.15,2.62,0.55,"458"
"429","1998_07_15_FL_Women_Kate_Mullany.txt",4.76,0.68,0.91,4.34,0.68,11.29,0.87,0.26,0.15,1.77,2.15,2.57,1.17,0.38,1.17,0.68,4.11,1.59,8,1.47,1.13,1.25,3.02,0.45,6.19,0.87,2.15,0.04,"458"
"430","1998_07_15_FL_Women_Women's_Rights_House.txt",2.7,0.23,0.3,5.03,0.38,11.72,1.13,0.15,0,1.5,2.48,2.55,1.8,0.38,1.35,0.23,3.61,1.35,7.74,1.13,1.35,1.2,2.78,0.53,7.44,0.83,3.08,0.08,"458"
"431","1998_07_16_FL_Women_Seneca_Falls.txt",4.31,0.9,1.12,4.55,0.9,11.6,0.83,0.63,0.02,2.65,1.24,2.87,0.92,0.36,1.39,0.51,3.41,1.75,6.86,1.36,1.92,0.44,2.94,0.78,6.35,0.78,2.58,0.22,"458"
"432","1998_07_27_FL_Women_YWCA.txt",4.55,0.36,0.42,3.41,0.78,11.36,0.78,1.44,0.12,2.27,2.03,2.03,0.6,0.12,1.5,0.3,4.25,1.14,4.07,1.32,2.27,1.61,3.05,0.78,6.7,1.73,2.33,1.14,"458"
"433","1998_07_28_FL_Women_Breast_Cancer.txt",5.5,0,0,4.31,0,11.72,0.72,0.48,0,2.39,0.72,1.67,1.44,0,0.96,0.24,4.55,0,10.53,0.48,3.83,1.91,2.39,1.67,6.7,0.96,1.67,0,"458"
"434","1998_09_02_FL_Women_Belfast.txt",4.32,0.36,1,4.91,0.66,12.92,0.73,0.68,0,1.77,1.46,2.21,1.36,0.24,1.8,0.34,3.62,0.85,5.44,1.12,1.82,0.66,2.82,0.87,6.95,1.55,2.99,0.32,"458"
"435","1998_09_14_FL_Women_Jewish_Conference.txt",3.5,0.33,1.34,3.96,0.81,12.55,0.69,0.81,0.02,1.69,2.76,2.79,1.46,0.36,1.65,0.43,2.53,0.98,5.29,1.88,1.31,1.1,3.29,0.84,7.08,1,2.38,0.33,"458"
"436","1998_09_30_FL_Women_Chile.txt",5.11,0.39,0.49,4.38,0.34,13.47,1.07,0.58,0,2.33,1.51,2.29,1.12,0.05,0.83,0.24,3.26,0.73,4.77,1.12,2.92,1.02,3.31,0.63,9.58,1.61,3.31,0.34,"458"
"437","1998_10_02_FL_Women_Human_Rights.txt",5.39,0.46,0.95,4.01,0.65,12.89,0.58,0.52,0.04,2.3,1.9,2.8,1.05,0.4,1.21,0.42,2.62,0.81,5.1,1.03,2.4,1.27,2.72,0.79,7.83,1.57,3.63,0.52,"458"
"438","1998_10_11_FL_Women_Bulgaria.txt",4.41,0.39,0.76,4.8,0.6,13.33,0.57,0.68,0,1.25,2.32,2.69,0.7,0.31,0.94,0.44,3.65,0.65,5.95,0.89,2.14,0.94,2.37,0.89,8.06,1.04,3.86,0.44,"458"
"439","1998_11_17_FL_Women_Domestic_Violence.txt",4.7,0.43,0.86,4.07,0.53,13.33,0.6,1.75,0.02,1.25,1.94,2.56,0.46,0.46,1.46,0.36,3.33,1.25,4.87,1.13,1.87,0.79,1.97,0.98,7.36,1.2,2.78,1.85,"458"
"440","1998_11_18_FL_Women_Mothers.txt",4.75,0.25,0.67,3.17,0.25,12.43,0.92,1.17,0,2,2.17,3.09,0.17,0.25,1.58,0.25,3.09,0.83,6.92,1.25,1.42,1.17,3,0.42,6.34,1.5,4.5,0.25,"458"
"441","1998_12_10_FL_Women_Human_Rights.txt",3.34,1.06,0.61,4.34,0.89,14.4,1.06,1.95,0,2.45,0.83,1.72,0.39,0.06,0.56,0.22,3.34,0.61,6.73,0.72,2.34,1.06,3.11,1.06,8.18,1.06,4.06,0.61,"458"
"442","1998_12_13_FL_Women_HIPPY.txt",3.56,0.61,1.06,3.01,0.61,13.97,1.45,0.06,0,1.06,3.06,2.84,0.61,0.83,0.78,0.67,2.23,1.67,7.51,1.28,1.11,0.89,3.78,0.39,7.51,1.11,1.95,0.11,"458"
"443","1998_12_14_FL_Women_Gaza_Strip.txt",4.66,0.53,0.83,2.63,0.15,13.68,0.98,0.75,0,2.56,2.26,3.08,1.58,0.53,1.13,0.23,3.38,0.53,7.14,1.05,1.58,0.45,3.98,0.23,7.29,0.53,3.68,0.15,"458"
"444","1999_01_26_FL_Women_Science.txt",5.69,0.06,0.58,2.68,0.38,13.29,1.21,0.38,0.06,1.28,3.26,2.36,0.19,0.64,1.15,0.26,3.19,1.15,7.09,0.96,2.36,1.85,2.3,0.89,6.52,1.28,3.13,0.38,"458"
"445","1999_01_28_FL_Women_Breast_Cancer.txt",6.36,0.31,1.09,3.96,0.72,11.67,0.74,0.98,0.04,1.99,2.05,3.06,0.78,0.33,0.84,0.35,2.71,1.37,6.87,1.56,1.31,0.8,2.58,0.94,5.66,1.39,1.8,0.72,"458"
"446","1999_03_03_FL_Women_Politics.txt",3.87,0.45,1.34,3.3,1.04,11.59,0.8,0.87,0.02,2.01,2.53,2.81,0.8,0.43,1.61,0.5,2.58,1.51,4.91,1.93,2.22,1.25,3.04,0.92,5.81,1.44,2.12,0.36,"458"
"447","1999_03_04_FL_Women_International_Day.txt",5,0.75,1.34,4.28,1,13.26,0.88,1.06,0,1.67,1.75,2.21,0.88,0.26,0.33,0.52,2.86,1.24,5.2,0.95,2.16,0.93,2.73,0.93,8.37,1.08,3.24,0.64,"458"
"448","1999_03_04_FL_Women_Sports.txt",2.76,0.19,1.09,5.84,0.77,11.74,0.51,0.26,0,2.05,1.8,2.63,0.77,0.45,1.99,0.83,3.72,1.67,6.03,1.35,1.67,1.35,2.5,1.54,5.77,1.15,2.69,0,"458"
"449","1999_03_04_FL_Women_UNIFEM.txt",4.27,0.47,0.63,3.05,0.55,13.49,0.67,0.44,0,2.1,2.57,3.28,0.4,0.36,1.23,0.51,3.36,1.58,5.02,1.03,2.33,0.87,2.41,0.47,7.36,1.15,2.61,0.24,"458"
"450","1999_03_15_FL_Women_Citizenship.txt",5.07,0.71,0.62,3.84,0.47,11.99,0.57,0.14,0,1.9,1.04,1.71,1.71,0.71,0.95,0.33,4.27,1,9.05,1.18,2.65,0.76,3.41,0.66,6.49,0.66,2.84,0.19,"458"
"451","1999_07_19_FL_Women_World_Cup.txt",4.1,0.57,0.48,6.96,0.38,12.58,1.62,0.29,0,1.53,2.67,2.96,0.76,0.19,0.48,0.57,2.86,1.62,7.53,1.24,1.05,0.95,3.62,1.53,6.2,0.76,1.53,0.29,"458"
"452","1999_07_23_FL_Women_Library.txt",4.01,0.73,0.68,5.9,0.29,11.56,1.74,0.58,0,2.51,1.93,2.37,1.4,0.39,0.73,0.44,3.58,1.11,5.42,0.92,2.51,1.26,4.21,0.34,6.19,0.92,3.14,0,"458"
"453","1999_07_27_FL_Women_Medicare.txt",6.11,0.34,0.89,4.05,0.76,10.92,0.21,1.79,0,2.06,1.65,3.23,1.85,0.27,1.03,0.69,4.26,0.69,6.18,0.82,1.24,1.3,4.26,1.24,6.46,0.82,2.4,0.48,"458"
"454","1999_09_30_FL_Women_First Ladies.txt",5.34,0.63,1.02,3.35,0.17,12.61,0.34,1.14,0,2.9,2.67,3.01,1.02,0.63,0.4,0.17,4.2,1.02,4.03,0.8,1.65,0.8,4.2,0.91,7.73,1.19,2.67,0.91,"458"
"455","1999_10_05_FL_Women_Textiles.txt",5.71,0.2,0.7,3.6,0.2,12.41,1.6,0.1,0,2,2.7,4.6,0.6,0.3,1.7,0.4,2.4,1.1,3.6,1.9,0.7,1.5,1.5,0.5,9.31,1.3,3,0.2,"458"
"456","1999_10_10_FL_Women_Democracy.txt",4.15,0.33,0.74,4.41,0.66,12.96,0.66,0.41,0.08,1.86,2.09,2.57,0.81,0.38,0.81,0.36,3.69,1.12,5.53,0.94,1.88,0.97,2.32,0.66,9.52,1.55,2.85,0.23,"458"
"457","1999_10_26_FL_Women_Leadership.txt",4.38,0.58,1.05,4.71,0.76,11.83,0.73,0.66,0.01,2.17,1.96,2.75,0.88,0.54,1.27,0.4,2.57,1.2,5.5,1.09,2.17,1.09,2.56,0.97,7.67,1.29,2.02,0.34,"458"
"458","2000_02_15_FL_Women_Vital_Voices.txt",4.43,0.32,0.71,4.17,0.58,12.96,0.51,0.38,0,1.15,1.54,2.69,0.58,0.19,0.77,0.64,3.46,1.54,7.06,0.58,1.54,0.64,2.05,0.32,9.88,1.92,3.4,0.26,"458"
